latitude,longitude,temperature_fahrenheit,wind_mph
37.57,127.0,68.0,4.3
12.15,24.45,77.7,9.6
6.93,79.85,77.0,2.2
15.59,32.53,91.4,13.4
5.83,-55.17,82.4,6.9
59.33,18.05,53.6,3.8
46.92,7.47,51.8,3.8
33.5,36.3,69.8,11.9
38.56,68.77,55.4,6.9
-6.18,35.75,68.5,13.9
13.75,100.52,78.8,3.8
-8.56,125.57,79.4,4.0
43.81,23.24,64.9,7.6
-21.13,-175.2,78.8,15.0
10.65,-61.52,89.6,5.6
36.8,10.18,71.6,5.6
39.93,32.86,66.2,3.8
37.95,58.38,71.6,6.9
-8.52,179.22,83.1,16.6
0.32,32.57,73.4,3.8
50.43,30.52,63.4,4.3
24.47,54.37,89.6,2.2
51.52,-0.11,60.8,6.9
46.6,-120.49,64.9,21.7
-34.86,-56.17,53.6,12.5
41.32,69.25,60.8,6.9
-17.73,168.32,75.2,10.5
10.5,-66.92,91.4,4.3
21.03,105.85,78.8,5.6
15.35,44.21,63.9,4.5
-15.42,28.28,80.0,8.3
-17.82,31.04,73.8,7.8
34.52,69.18,52.7,2.2
41.33,19.82,62.6,2.2
36.76,3.05,68.0,2.2
42.5,1.52,48.3,2.7
-8.84,13.23,73.4,6.9
17.12,-61.85,86.0,8.1
-34.59,-58.67,62.6,11.9
40.18,44.51,62.6,6.9
-35.28,149.22,55.4,5.6
48.2,16.37,62.6,8.1
40.4,49.88,60.8,4.3
25.08,-77.35,86.0,9.4
26.24,50.58,91.4,4.3
23.72,90.41,82.4,3.4
13.1,-59.62,86.0,13.6
53.9,27.57,50.0,4.3
50.83,4.33,68.0,12.5
17.25,-88.77,80.6,3.8
6.48,2.62,80.6,11.9
27.48,89.6,50.4,2.9
-19.04,-65.26,63.7,11.9
43.85,18.38,53.6,5.6
-24.65,25.91,64.4,10.5
-2.08,-58.17,93.3,2.2
4.88,114.93,78.8,2.5
42.68,23.32,60.8,2.2
12.37,-1.52,86.0,4.3
-3.38,29.36,72.9,5.4
-24.37,46.45,72.2,14.1
14.93,-23.51,80.6,12.5
11.55,104.92,78.8,4.3
5.47,10.42,62.6,2.7
45.42,-75.7,66.2,6.9
4.37,18.58,77.0,2.2
12.11,15.05,86.0,5.6
-33.45,-70.67,68.0,13.6
39.93,116.39,50.0,4.3
43.32,24.7,61.9,4.0
-11.7,43.24,71.0,2.2
-4.26,15.28,78.8,6.9
9.97,-84.08,71.6,5.6
45.8,16.0,59.0,3.8
23.13,-82.36,86.0,5.6
35.17,33.37,75.2,2.2
50.08,14.47,64.4,8.1
-4.3,15.3,78.8,6.9
55.67,12.58,62.6,8.1
11.6,43.15,89.6,8.1
15.3,-61.4,84.2,2.2
18.47,-69.9,89.6,5.6
-0.22,-78.5,61.9,3.1
30.05,31.25,80.6,9.4
13.71,-89.2,84.2,5.6
3.75,8.78,78.8,5.6
15.33,38.93,64.5,2.5
59.43,24.73,60.8,9.4
-26.32,31.13,50.0,2.2
9.03,38.7,60.8,6.9
-18.13,178.42,75.2,4.3
60.18,24.93,62.6,8.1
48.87,2.33,71.6,8.1
0.38,9.45,80.6,8.1
13.45,-16.58,82.4,4.3
41.73,44.79,59.0,3.8
52.52,13.4,62.6,6.9
5.55,-0.22,79.4,9.8
37.98,23.72,69.8,9.4
12.05,-61.75,83.0,2.2
14.62,-90.53,78.8,9.4
9.51,-13.71,77.0,9.4
11.85,-15.58,78.8,2.2
6.8,-58.17,86.0,6.9
18.54,-72.34,89.6,10.5
41.9,12.45,69.8,2.5
14.1,-87.22,73.4,11.9
47.5,19.08,57.2,3.8
63.83,-20.4,46.2,8.5
28.6,77.2,78.8,4.3
-6.21,106.85,75.2,2.2
35.73,51.33,68.0,4.3
33.34,44.39,84.2,2.2
53.33,-6.25,59.0,20.6
31.78,35.23,75.2,4.3
41.9,12.48,69.8,2.5
17.97,-76.75,84.2,5.6
35.69,139.69,75.2,3.8
31.95,35.93,71.6,2.2
51.18,71.43,50.0,6.9
-1.28,36.82,66.2,10.5
-0.88,169.53,84.1,11.0
29.37,47.96,90.3,6.9
42.87,74.6,58.2,5.1
-8.18,114.32,70.1,2.9
56.95,24.1,55.4,4.3
33.87,35.51,78.8,3.8
-29.32,27.48,47.4,3.1
6.31,-10.8,77.0,5.6
18.78,100.78,73.4,4.0
47.13,9.52,55.4,2.2
54.68,25.32,60.8,9.4
49.61,6.13,60.8,4.3
-18.92,47.52,59.0,8.1
-13.98,33.78,68.0,13.6
3.17,101.7,80.6,2.2
6.15,73.27,81.4,17.0
12.65,-8.0,80.6,2.5
35.9,14.51,71.6,6.9
7.1,171.38,84.2,2.2
18.09,-15.98,82.3,11.6
-20.16,57.5,73.4,10.5
19.43,-99.13,77.0,9.4
6.92,158.15,84.2,5.6
51.7,94.45,35.7,2.2
43.73,7.42,71.6,9.4
47.92,106.92,35.6,2.2
42.44,19.26,71.6,10.5
34.03,-6.84,66.2,2.2
-25.97,32.59,62.6,15.0
16.78,94.73,75.9,4.9
-22.57,17.08,55.5,6.3
39.55,27.62,71.6,8.1
27.72,85.32,69.8,2.2
52.37,4.89,68.0,15.0
-41.3,174.78,50.0,8.1
12.15,-86.27,96.8,6.9
13.52,2.12,91.4,3.8
9.18,7.18,73.4,2.2
39.02,125.75,64.5,4.5
42.0,21.43,68.0,2.5
59.92,10.75,55.4,29.8
23.61,58.59,78.8,3.8
33.7,73.17,71.7,6.5
7.36,134.51,82.4,10.5
-11.18,-67.08,91.2,2.2
8.97,-79.53,87.8,12.5
-9.46,147.19,78.8,11.9
-21.55,-58.12,72.2,12.1
-12.05,-77.05,66.5,7.4
14.6,120.98,78.8,3.8
52.25,21.0,64.4,5.6
38.72,-9.13,68.0,12.5
25.29,51.53,89.6,2.2
44.43,26.1,68.0,8.1
55.75,37.62,44.6,2.5
-1.95,30.06,66.2,9.4
17.3,-62.72,86.0,5.6
14.0,-61.0,84.2,4.3
13.13,-61.22,85.0,4.5
-13.83,-171.73,86.0,3.8
43.93,12.45,66.2,3.8
51.27,4.55,68.0,9.4
24.64,46.77,86.0,4.3
14.67,-17.44,84.2,2.2
44.8,20.47,64.4,6.9
-4.62,55.45,80.6,13.6
8.49,-13.23,78.9,6.0
1.29,103.86,82.4,4.3
48.15,17.12,60.8,4.3
46.06,14.51,53.6,4.3
-9.43,159.95,77.0,2.5
2.07,45.37,77.8,14.1
-25.75,28.19,53.6,4.3
37.57,127.0,64.4,3.8
12.15,24.45,79.4,11.0
40.4,-3.68,64.4,2.2
6.93,79.85,80.6,8.1
15.59,32.53,94.2,7.4
5.83,-55.17,93.2,4.3
59.33,18.05,57.2,4.3
46.92,7.47,53.6,3.8
33.5,36.3,68.0,6.9
38.56,68.77,59.0,2.2
-6.18,35.75,67.5,14.3
13.75,100.52,78.8,5.6
-8.56,125.57,78.0,2.5
43.81,23.24,62.0,5.8
-21.13,-175.2,80.6,11.9
10.65,-61.52,87.8,6.9
36.8,10.18,73.4,6.9
39.93,32.86,71.6,2.2
37.95,58.38,68.0,9.4
-8.52,179.22,87.8,2.2
0.32,32.57,68.0,4.3
50.43,30.52,61.0,4.0
24.47,54.37,89.6,2.2
51.52,-0.11,62.6,15.0
46.6,-120.49,63.0,15.0
-34.86,-56.17,57.2,8.1
41.32,69.25,64.4,4.3
-17.73,168.32,77.0,10.5
10.5,-66.92,87.8,3.8
21.03,105.85,77.0,4.3
15.35,44.21,65.0,4.5
-15.42,28.28,77.9,7.2
-17.82,31.04,67.9,8.3
34.52,69.18,51.4,2.5
41.33,19.82,64.4,2.2
36.76,3.05,71.6,3.8
42.5,1.52,50.3,2.5
-8.84,13.23,75.2,8.1
17.12,-61.85,86.0,8.1
-34.59,-58.67,66.2,12.5
40.18,44.51,60.8,2.2
-35.28,149.22,46.4,4.3
48.2,16.37,60.8,6.9
40.4,49.88,64.4,4.3
25.08,-77.35,84.2,6.9
26.24,50.58,89.6,4.3
23.72,90.41,83.2,4.9
13.1,-59.62,86.0,10.5
53.9,27.57,46.4,2.2
50.83,4.33,62.6,5.6
17.25,-88.77,83.3,4.9
6.48,2.62,80.6,11.9
27.48,89.6,49.2,4.0
-19.04,-65.26,74.6,12.1
43.85,18.38,51.8,2.2
-24.65,25.91,66.2,8.1
-2.08,-58.17,91.4,4.7
4.88,114.93,78.8,2.5
42.68,23.32,57.2,2.2
12.37,-1.52,87.8,5.6
-3.38,29.36,71.1,6.3
-24.37,46.45,71.2,11.4
14.93,-23.51,80.6,5.6
11.55,104.92,80.6,2.2
5.47,10.42,62.0,3.4
45.42,-75.7,69.8,10.5
4.37,18.58,73.4,5.6
12.11,15.05,77.0,4.3
-33.45,-70.67,66.2,12.5
39.93,116.39,55.4,2.2
43.32,24.7,61.1,2.5
-11.7,43.24,71.1,2.2
-4.26,15.28,80.6,5.6
9.97,-84.08,73.4,8.1
45.8,16.0,57.2,3.8
23.13,-82.36,86.0,2.2
35.17,33.37,75.2,13.6
50.08,14.47,59.0,4.3
-4.3,15.3,80.6,5.6
55.67,12.58,59.0,5.6
11.6,43.15,93.2,4.3
15.3,-61.4,87.8,2.2
18.47,-69.9,89.6,5.6
-0.22,-78.5,58.4,3.6
30.05,31.25,80.6,11.9
13.71,-89.2,84.2,11.9
3.75,8.78,77.0,8.1
15.33,38.93,64.1,4.9
59.43,24.73,62.6,6.9
-26.32,31.13,53.6,3.4
9.03,38.7,62.6,2.5
-18.13,178.42,75.2,10.5
60.18,24.93,59.0,8.1
48.87,2.33,69.8,10.5
0.38,9.45,80.6,9.4
13.45,-16.58,80.6,2.2
41.73,44.79,64.4,2.2
52.52,13.4,60.8,2.5
5.55,-0.22,80.6,12.5
37.98,23.72,71.6,4.3
12.05,-61.75,87.8,10.5
14.62,-90.53,75.2,13.6
9.51,-13.71,82.4,6.9
11.85,-15.58,80.6,3.8
6.8,-58.17,86.0,6.9
18.54,-72.34,89.6,11.9
41.9,12.45,69.8,3.8
14.1,-87.22,86.0,5.6
47.5,19.08,55.4,2.2
63.83,-20.4,43.5,10.1
28.6,77.2,78.8,2.2
-6.21,106.85,77.0,4.3
35.73,51.33,68.0,4.3
33.34,44.39,86.0,2.5
53.33,-6.25,51.8,8.1
31.78,35.23,78.8,4.3
41.9,12.48,69.8,3.8
17.97,-76.75,86.0,9.4
35.69,139.69,78.8,10.5
31.95,35.93,75.2,4.3
51.18,71.43,41.0,4.3
-1.28,36.82,64.4,2.2
-0.88,169.53,84.5,6.3
29.37,47.96,91.5,10.1
42.87,74.6,60.6,3.6
-8.18,114.32,67.4,2.9
56.95,24.1,60.8,8.1
33.87,35.51,78.8,2.2
-29.32,27.48,52.0,2.2
6.31,-10.8,78.8,3.8
18.78,100.78,73.2,2.9
47.13,9.52,55.4,3.8
54.68,25.32,57.2,8.1
49.61,6.13,60.8,2.2
-18.92,47.52,55.4,4.3
-13.98,33.78,71.8,5.1
3.17,101.7,80.6,2.2
6.15,73.27,82.0,17.7
12.65,-8.0,80.6,5.6
35.9,14.51,71.6,5.6
7.1,171.38,85.3,9.4
18.09,-15.98,81.8,12.1
-20.16,57.5,71.6,5.6
19.43,-99.13,78.8,13.6
6.92,158.15,84.2,3.8
51.7,94.45,39.9,2.9
43.73,7.42,69.8,9.4
47.92,106.92,37.4,6.9
42.44,19.26,71.6,10.5
34.03,-6.84,64.4,2.2
-25.97,32.59,68.0,3.8
16.78,94.73,76.0,2.2
-22.57,17.08,68.0,3.8
39.55,27.62,64.4,2.5
27.72,85.32,71.6,2.2
52.37,4.89,60.8,8.1
-41.3,174.78,55.4,16.1
12.15,-86.27,96.8,9.4
13.52,2.12,82.4,6.9
9.18,7.18,75.2,9.4
39.02,125.75,59.4,3.1
42.0,21.43,66.2,2.2
59.92,10.75,55.4,34.9
23.61,58.59,84.1,2.2
33.7,73.17,69.3,5.8
7.36,134.51,82.4,6.9
-11.18,-67.08,84.6,3.6
8.97,-79.53,89.6,10.5
-9.46,147.19,82.4,5.6
-21.55,-58.12,82.6,5.8
-12.05,-77.05,66.1,11.0
14.6,120.98,78.8,2.2
52.25,21.0,59.0,4.3
38.72,-9.13,69.8,11.9
25.29,51.53,91.4,3.8
44.43,26.1,64.4,5.6
55.75,37.62,55.4,9.4
-1.95,30.06,68.0,2.2
17.3,-62.72,86.0,10.5
14.0,-61.0,84.2,4.3
13.13,-61.22,84.8,6.5
-13.83,-171.73,91.4,6.9
43.93,12.45,62.6,5.6
51.27,4.55,57.2,2.2
24.64,46.77,80.6,2.2
14.67,-17.44,84.2,4.3
44.8,20.47,64.4,2.2
-4.62,55.45,80.6,12.5
8.49,-13.23,79.5,6.0
1.29,103.86,82.4,4.3
48.15,17.12,60.8,4.3
46.06,14.51,51.8,8.1
-9.43,159.95,77.0,2.2
2.07,45.37,78.3,17.0
-25.75,28.19,62.6,8.1
37.57,127.0,62.6,2.2
12.15,24.45,72.6,11.4
40.4,-3.68,69.8,5.6
6.93,79.85,77.0,5.6
15.59,32.53,90.9,10.7
5.83,-55.17,91.4,3.8
59.33,18.05,59.0,4.3
46.92,7.47,51.8,2.2
33.5,36.3,69.8,2.5
38.56,68.77,57.2,2.2
-6.18,35.75,71.6,11.9
13.75,100.52,80.6,4.3
-8.56,125.57,78.4,2.7
43.81,23.24,61.9,2.2
-21.13,-175.2,71.6,12.5
10.65,-61.52,82.4,3.8
36.8,10.18,73.4,4.3
39.93,32.86,62.6,20.6
37.95,58.38,64.4,4.3
-8.52,179.22,87.8,2.2
0.32,32.57,66.2,2.2
50.43,30.52,61.8,4.0
24.47,54.37,87.8,2.2
51.52,-0.11,60.8,10.5
46.6,-120.49,62.1,2.2
-34.86,-56.17,59.0,8.1
41.32,69.25,60.8,6.9
-17.73,168.32,75.2,13.6
10.5,-66.92,86.0,4.3
21.03,105.85,75.2,2.5
15.35,44.21,61.0,9.8
-15.42,28.28,77.0,12.1
-17.82,31.04,66.4,8.1
34.52,69.18,51.2,2.5
41.33,19.82,64.4,4.3
36.76,3.05,75.2,4.3
42.5,1.52,49.1,2.2
-8.84,13.23,75.2,9.4
17.12,-61.85,86.0,8.1
-34.59,-58.67,64.4,10.5
40.18,44.51,64.4,5.6
-35.28,149.22,44.6,2.2
48.2,16.37,60.8,5.6
40.4,49.88,64.4,2.5
25.08,-77.35,87.8,9.4
26.24,50.58,89.6,2.2
23.72,90.41,80.6,10.5
13.1,-59.62,89.6,11.9
53.9,27.57,51.8,2.2
50.83,4.33,51.8,3.8
17.25,-88.77,78.2,3.1
6.48,2.62,78.8,4.3
27.48,89.6,50.4,3.6
-19.04,-65.26,64.8,12.1
43.85,18.38,51.8,2.5
-24.65,25.91,69.8,6.9
-2.08,-58.17,102.7,4.9
4.88,114.93,75.2,3.8
42.68,23.32,59.0,2.2
12.37,-1.52,75.2,3.8
-3.38,29.36,71.9,5.6
-24.37,46.45,73.9,4.3
14.93,-23.51,80.6,12.5
11.55,104.92,78.8,2.2
5.47,10.42,60.9,2.2
45.42,-75.7,68.0,6.9
4.37,18.58,77.0,2.2
12.11,15.05,82.4,2.2
-33.45,-70.67,73.4,10.5
39.93,116.39,62.6,11.9
43.32,24.7,62.4,2.2
-11.7,43.24,70.8,2.2
-4.26,15.28,82.4,5.6
9.97,-84.08,78.8,8.1
45.8,16.0,55.4,2.2
23.13,-82.36,78.8,4.3
35.17,33.37,75.2,6.9
50.08,14.47,68.0,8.1
-4.3,15.3,82.4,5.6
55.67,12.58,59.0,13.6
11.6,43.15,85.1,4.5
15.3,-61.4,84.2,4.3
18.47,-69.9,87.8,2.2
-0.22,-78.5,64.1,4.7
30.05,31.25,80.6,8.1
13.71,-89.2,78.8,8.1
3.75,8.78,75.2,6.9
15.33,38.93,67.7,7.2
59.43,24.73,60.8,5.6
-26.32,31.13,62.5,5.6
9.03,38.7,60.8,4.3
-18.13,178.42,77.0,9.4
60.18,24.93,59.0,9.4
48.87,2.33,53.6,2.2
0.38,9.45,80.6,8.1
13.45,-16.58,82.4,2.2
41.73,44.79,60.8,3.8
52.52,13.4,69.8,16.1
5.55,-0.22,79.8,8.3
37.98,23.72,71.6,2.2
12.05,-61.75,89.6,12.5
14.62,-90.53,73.2,4.3
9.51,-13.71,80.9,6.5
11.85,-15.58,80.6,2.2
6.8,-58.17,91.4,9.4
18.54,-72.34,87.8,12.5
41.9,12.45,68.0,3.8
14.1,-87.22,86.0,5.6
47.5,19.08,53.6,2.5
63.83,-20.4,43.8,3.4
28.6,77.2,80.6,3.8
-6.21,106.85,77.0,6.9
35.73,51.33,66.2,4.3
33.34,44.39,86.0,3.8
53.33,-6.25,51.8,4.3
31.78,35.23,75.2,2.2
41.9,12.48,68.0,3.8
17.97,-76.75,87.8,17.4
35.69,139.69,77.0,9.4
31.95,35.93,75.2,2.2
51.18,71.43,48.2,2.2
-1.28,36.82,64.4,2.2
-0.88,169.53,84.3,7.2
29.37,47.96,90.2,10.1
42.87,74.6,54.9,3.4
-8.18,114.32,67.2,3.1
56.95,24.1,59.0,6.9
33.87,35.51,78.8,4.3
-29.32,27.48,58.4,2.2
6.31,-10.8,80.6,2.2
18.78,100.78,72.9,2.2
47.13,9.52,69.8,9.4
54.68,25.32,57.2,6.9
49.61,6.13,55.4,2.2
-18.92,47.52,57.2,5.6
-13.98,33.78,73.7,7.6
3.17,101.7,78.8,4.3
6.15,73.27,81.3,15.7
12.65,-8.0,84.2,4.3
35.9,14.51,69.8,4.3
7.1,171.38,82.4,2.2
18.09,-15.98,86.0,21.3
-20.16,57.5,73.4,6.9
19.43,-99.13,77.2,6.3
6.92,158.15,77.0,2.2
51.7,94.45,42.8,3.4
43.73,7.42,69.8,8.1
47.92,106.92,24.8,2.2
42.44,19.26,69.8,6.9
34.03,-6.84,62.6,2.2
-25.97,32.59,78.8,10.5
16.78,94.73,76.6,10.7
-22.57,17.08,73.4,5.6
39.55,27.62,66.2,2.2
27.72,85.32,68.0,3.8
52.37,4.89,53.6,3.8
-41.3,174.78,48.2,26.6
12.15,-86.27,95.0,13.6
13.52,2.12,87.8,6.9
9.18,7.18,77.0,5.6
39.02,125.75,59.7,3.6
42.0,21.43,59.0,2.2
59.92,10.75,53.6,39.1
23.61,58.59,86.0,5.6
33.7,73.17,65.8,9.2
7.36,134.51,82.3,18.8
-11.18,-67.08,92.9,2.2
8.97,-79.53,84.2,10.5
-9.46,147.19,80.6,11.9
-21.55,-58.12,88.6,9.2
-12.05,-77.05,67.7,8.5
14.6,120.98,82.4,2.2
52.25,21.0,59.0,5.6
38.72,-9.13,78.8,6.9
25.29,51.53,89.6,3.8
44.43,26.1,64.4,2.2
55.75,37.62,53.6,4.3
-1.95,30.06,66.2,8.1
17.3,-62.72,86.0,6.9
14.0,-61.0,87.8,8.1
13.13,-61.22,85.8,3.4
-13.83,-171.73,86.0,5.6
43.93,12.45,62.6,2.2
51.27,4.55,50.0,2.2
24.64,46.77,84.2,3.8
14.67,-17.44,84.2,6.9
44.8,20.47,62.6,2.2
-4.62,55.45,75.2,15.0
8.49,-13.23,82.4,6.9
1.29,103.86,82.4,6.9
48.15,17.12,57.2,3.8
46.06,14.51,51.8,2.2
-9.43,159.95,77.0,2.2
2.07,45.37,78.1,15.4
-25.75,28.19,66.2,2.2
37.57,127.0,64.4,5.6
12.15,24.45,85.3,3.6
40.4,-3.68,73.4,6.9
6.93,79.85,75.2,4.3
15.59,32.53,99.0,3.4
5.83,-55.17,95.0,5.6
59.33,18.05,55.4,6.9
46.92,7.47,64.4,2.2
33.5,36.3,66.2,8.1
38.56,68.77,59.0,2.2
-6.18,35.75,67.9,10.7
13.75,100.52,78.8,4.3
-8.56,125.57,74.1,3.6
43.81,23.24,62.6,3.8
-21.13,-175.2,73.4,9.4
10.65,-61.52,87.8,4.3
36.8,10.18,73.4,3.8
39.93,32.86,62.6,5.6
37.95,58.38,64.4,4.3
-8.52,179.22,86.0,2.2
0.32,32.57,66.9,2.2
50.43,30.52,62.6,4.0
24.47,54.37,87.8,2.2
51.52,-0.11,57.2,2.5
46.6,-120.49,61.0,2.2
-34.86,-56.17,57.2,19.2
41.32,69.25,60.8,6.9
-17.73,168.32,77.0,12.5
10.5,-66.92,78.8,2.2
21.03,105.85,77.0,2.5
15.35,44.21,59.6,6.0
-15.42,28.28,77.6,8.1
-17.82,31.04,70.4,8.7
34.52,69.18,51.0,2.2
41.33,19.82,64.4,2.2
36.76,3.05,68.0,3.8
42.5,1.52,52.2,2.2
-8.84,13.23,73.4,6.9
17.12,-61.85,84.2,10.5
-34.59,-58.67,59.0,6.9
40.18,44.51,62.6,5.6
-35.28,149.22,64.4,4.3
48.2,16.37,57.2,9.4
40.4,49.88,71.6,2.5
25.08,-77.35,87.8,4.3
26.24,50.58,87.8,4.3
23.72,90.41,79.3,10.7
13.1,-59.62,86.0,16.1
53.9,27.57,57.2,11.9
50.83,4.33,53.6,6.9
17.25,-88.77,86.0,4.3
6.48,2.62,82.4,11.9
27.48,89.6,53.2,2.7
-19.04,-65.26,65.7,17.0
43.85,18.38,53.6,2.2
-24.65,25.91,68.0,3.8
-2.08,-58.17,93.2,3.4
4.88,114.93,77.0,10.5
42.68,23.32,53.6,2.2
12.37,-1.52,80.6,2.5
-3.38,29.36,75.7,2.5
-24.37,46.45,74.4,2.9
14.93,-23.51,78.8,10.5
11.55,104.92,80.6,2.2
5.47,10.42,61.7,2.7
45.42,-75.7,71.6,3.8
4.37,18.58,77.0,2.2
12.11,15.05,82.4,4.3
-33.45,-70.67,66.2,12.5
39.93,116.39,48.2,4.3
43.32,24.7,63.7,6.3
-11.7,43.24,70.1,2.2
-4.26,15.28,80.6,2.5
9.97,-84.08,71.6,3.8
45.8,16.0,60.8,2.2
23.13,-82.36,80.6,3.8
35.17,33.37,73.4,11.9
50.08,14.47,48.2,3.8
-4.3,15.3,80.6,2.5
55.67,12.58,55.4,10.5
11.6,43.15,84.6,4.5
15.3,-61.4,84.2,2.5
18.47,-69.9,86.0,4.3
-0.22,-78.5,62.2,4.3
30.05,31.25,80.6,6.9
13.71,-89.2,82.4,10.5
3.75,8.78,77.0,3.8
15.33,38.93,68.1,5.1
59.43,24.73,53.6,9.4
-26.32,31.13,58.3,5.4
9.03,38.7,57.2,2.2
-18.13,178.42,77.0,9.4
60.18,24.93,50.0,8.1
48.87,2.33,57.2,2.5
0.38,9.45,80.6,9.4
13.45,-16.58,80.6,5.6
41.73,44.79,64.4,2.2
52.52,13.4,53.6,3.8
5.55,-0.22,80.6,11.9
37.98,23.72,66.2,2.2
12.05,-61.75,87.8,15.0
14.62,-90.53,78.8,9.4
9.51,-13.71,78.8,18.6
11.85,-15.58,80.6,4.3
6.8,-58.17,89.6,6.9
18.54,-72.34,89.6,8.1
41.9,12.45,68.0,4.3
14.1,-87.22,82.4,4.3
47.5,19.08,60.8,5.6
63.83,-20.4,48.2,21.0
28.6,77.2,77.0,2.2
-6.21,106.85,77.0,5.6
35.73,51.33,68.0,4.3
33.34,44.39,82.4,2.2
53.33,-6.25,62.6,8.1
31.78,35.23,78.8,5.6
41.9,12.48,68.0,4.3
17.97,-76.75,91.4,8.1
35.69,139.69,82.4,15.0
31.95,35.93,71.6,3.8
51.18,71.43,35.6,9.4
-1.28,36.82,66.2,2.2
-0.88,169.53,83.3,4.5
29.37,47.96,87.7,13.4
42.87,74.6,55.1,4.7
-8.18,114.32,67.3,3.8
56.95,24.1,51.8,6.9
33.87,35.51,78.8,13.6
-29.32,27.48,56.5,4.5
6.31,-10.8,77.0,19.2
18.78,100.78,75.2,3.8
47.13,9.52,57.2,2.2
54.68,25.32,50.0,4.3
49.61,6.13,53.6,2.2
-18.92,47.52,60.8,4.3
-13.98,33.78,73.2,3.8
3.17,101.7,77.0,2.2
6.15,73.27,81.0,18.3
12.65,-8.0,84.2,2.2
35.9,14.51,69.8,3.8
7.1,171.38,82.4,4.3
18.09,-15.98,82.3,10.1
-20.16,57.5,71.6,6.9
19.43,-99.13,77.0,9.4
6.92,158.15,86.0,6.9
51.7,94.45,43.7,2.5
43.73,7.42,68.0,5.6
47.92,106.92,23.0,2.2
42.44,19.26,73.4,9.4
34.03,-6.84,62.6,2.2
-25.97,32.59,82.4,16.1
16.78,94.73,75.7,5.1
-22.57,17.08,71.6,3.8
39.55,27.62,66.2,2.5
27.72,85.32,69.8,2.2
52.37,4.89,59.0,5.6
-41.3,174.78,55.4,13.6
12.15,-86.27,91.4,6.9
13.52,2.12,89.6,6.9
9.18,7.18,72.4,2.7
39.02,125.75,54.6,3.1
42.0,21.43,69.8,4.3
59.92,10.75,50.0,16.1
23.61,58.59,84.2,3.8
33.7,73.17,67.2,5.6
7.36,134.51,84.2,9.4
-11.18,-67.08,90.8,2.2
8.97,-79.53,89.6,9.4
-9.46,147.19,77.0,11.9
-21.55,-58.12,76.7,5.4
-12.05,-77.05,66.2,8.7
14.6,120.98,82.4,2.2
52.25,21.0,50.0,5.6
38.72,-9.13,73.4,4.3
25.29,51.53,87.8,8.1
44.43,26.1,60.8,2.2
55.75,37.62,60.8,11.9
-1.95,30.06,69.8,4.3
17.3,-62.72,84.2,11.9
14.0,-61.0,82.4,3.8
13.13,-61.22,85.5,7.8
-13.83,-171.73,87.8,5.6
43.93,12.45,60.8,2.2
51.27,4.55,50.0,4.3
24.64,46.77,78.8,2.5
14.67,-17.44,84.2,11.9
44.8,20.47,66.2,8.1
-4.62,55.45,80.6,13.6
8.49,-13.23,79.8,6.3
1.29,103.86,78.8,5.6
48.15,17.12,57.2,2.2
46.06,14.51,55.4,2.5
-9.43,159.95,84.2,9.4
2.07,45.37,77.9,13.4
-25.75,28.19,69.8,6.9
37.57,127.0,55.4,2.5
12.15,24.45,75.0,10.3
40.4,-3.68,69.8,2.2
6.93,79.85,73.4,2.2
15.59,32.53,95.9,10.1
5.83,-55.17,93.2,4.3
59.33,18.05,53.6,6.9
46.92,7.47,53.6,2.5
33.5,36.3,69.8,17.4
38.56,68.77,51.8,2.2
-6.18,35.75,68.3,12.3
13.75,100.52,80.6,2.5
-8.56,125.57,78.7,2.2
43.81,23.24,64.0,7.6
-21.13,-175.2,77.0,8.1
10.65,-61.52,80.6,2.2
36.8,10.18,69.8,2.2
39.93,32.86,62.6,3.8
37.95,58.38,60.8,2.2
-8.52,179.22,86.0,5.6
0.32,32.57,67.3,2.2
50.43,30.52,62.4,6.0
24.47,54.37,89.6,3.8
51.52,-0.11,60.8,8.1
46.6,-120.49,68.0,2.2
-34.86,-56.17,48.2,3.8
41.32,69.25,60.8,6.9
-17.73,168.32,77.0,20.6
10.5,-66.92,86.0,5.6
21.03,105.85,78.8,4.3
15.35,44.21,61.7,4.7
-15.42,28.28,76.0,6.3
-17.82,31.04,70.6,6.3
34.52,69.18,51.9,2.2
41.33,19.82,60.8,2.2
36.76,3.05,73.4,2.2
42.5,1.52,56.8,2.2
-8.84,13.23,73.4,9.4
17.12,-61.85,86.0,10.5
-34.59,-58.67,62.6,11.9
40.18,44.51,62.6,4.3
-35.28,149.22,53.6,5.6
48.2,16.37,64.4,9.4
40.4,49.88,66.2,2.5
25.08,-77.35,86.0,8.1
26.24,50.58,89.6,10.5
23.72,90.41,79.8,4.9
13.1,-59.62,87.8,21.7
53.9,27.57,53.6,11.9
50.83,4.33,64.4,8.1
17.25,-88.77,87.8,4.3
6.48,2.62,82.4,13.6
27.48,89.6,53.4,2.2
-19.04,-65.26,71.0,15.4
43.85,18.38,46.4,3.8
-24.65,25.91,77.0,9.4
-2.08,-58.17,101.0,2.5
4.88,114.93,77.0,6.9
42.68,23.32,59.0,11.9
12.37,-1.52,78.8,5.6
-3.38,29.36,73.6,2.7
-24.37,46.45,71.7,2.2
14.93,-23.51,80.6,13.6
11.55,104.92,78.8,2.2
5.47,10.42,62.7,3.1
45.42,-75.7,73.4,8.1
4.37,18.58,77.0,2.2
12.11,15.05,77.0,2.2
